event-id,timestamp,location-long,location-lat,behavioural-classification,ground-speed,heading,height-raw,manually-marked-outlier,http://vocabulary.movebank.org/extended/raptor-workshop/attributes#behaviour,http://vocabulary.movebank.org/extended/raptor-workshop/attributes#deployment-special-event,http://vocabulary.movebank.org/extended/raptor-workshop/attributes#migration-state,visible,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
2334018,2007-08-01 16:00:00.000,-107.4675,53.53467,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336472.90009491664,5934583.423004138,"13N","Pacific Standard Time",2007-08-01 09:00:00.000
2334019,2007-08-01 17:00:00.000,-107.48067,53.53717,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335609.94019203493,5934891.799285428,"13N","Pacific Standard Time",2007-08-01 10:00:00.000
2334020,2007-08-01 18:00:00.000,-107.50417,53.5305,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",334026.8306396242,5934204.464934395,"13N","Pacific Standard Time",2007-08-01 11:00:00.000
2334021,2007-08-01 19:00:00.000,-107.514,53.557,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",333479.51552074275,5937174.763453099,"13N","Pacific Standard Time",2007-08-01 12:00:00.000
2334022,2007-08-01 20:00:00.000,-107.54917,53.56533,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331183.5825631766,5938184.065727423,"13N","Pacific Standard Time",2007-08-01 13:00:00.000
2334023,2007-08-01 21:00:00.000,-107.56767,53.60867,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330132.6360927865,5943048.366473019,"13N","Pacific Standard Time",2007-08-01 14:00:00.000
2334024,2007-08-01 22:00:00.000,-107.5648333,53.5915,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330251.41181151127,5941131.948104372,"13N","Pacific Standard Time",2007-08-01 15:00:00.000
2334025,2007-08-01 23:00:00.000,-107.5391667,53.5575,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331814.8453031617,5937289.5346933175,"13N","Pacific Standard Time",2007-08-01 16:00:00.000
2334026,2007-08-02 00:00:00.000,-107.4815,53.53216667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335535.5527668827,5934337.239299828,"13N","Pacific Standard Time",2007-08-01 17:00:00.000
2334027,2007-08-02 01:00:00.000,-107.474,53.5375,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336053.145170348,5934913.125282469,"13N","Pacific Standard Time",2007-08-01 18:00:00.000
2334028,2007-08-02 02:00:00.000,-107.4748333,53.537,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335996.00114283094,5934859.433405283,"13N","Pacific Standard Time",2007-08-01 19:00:00.000
2334029,2007-08-02 03:00:00.000,-107.4763333,53.53616667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335893.39259627124,5934770.204982996,"13N","Pacific Standard Time",2007-08-01 20:00:00.000
2334030,2007-08-02 04:00:00.000,-107.477,53.53583333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335847.92863572924,5934734.667081278,"13N","Pacific Standard Time",2007-08-01 21:00:00.000
2334031,2007-08-02 05:00:00.000,-107.4766667,53.53616667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335871.3022147637,5934770.973355142,"13N","Pacific Standard Time",2007-08-01 22:00:00.000
2334032,2007-08-02 06:00:00.000,-107.4765,53.53633333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335882.99215092906,5934789.125306113,"13N","Pacific Standard Time",2007-08-01 23:00:00.000
2334033,2007-08-02 07:00:00.000,-107.4765,53.53616667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335882.3474053126,5934770.589156129,"13N","Pacific Standard Time",2007-08-02 00:00:00.000
2334034,2007-08-02 08:00:00.000,-107.4765,53.53633333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335882.99215092906,5934789.125306113,"13N","Pacific Standard Time",2007-08-02 01:00:00.000
2334035,2007-08-02 09:00:00.000,-107.4765,53.53633333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335882.99215092906,5934789.125306113,"13N","Pacific Standard Time",2007-08-02 02:00:00.000
2334036,2007-08-02 10:00:00.000,-107.4763333,53.53616667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335893.39259627124,5934770.204982996,"13N","Pacific Standard Time",2007-08-02 03:00:00.000
2334037,2007-08-02 11:00:00.000,-107.4763333,53.53616667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335893.39259627124,5934770.204982996,"13N","Pacific Standard Time",2007-08-02 04:00:00.000
2334038,2007-08-02 12:00:00.000,-107.4763333,53.53616667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335893.39259627124,5934770.204982996,"13N","Pacific Standard Time",2007-08-02 05:00:00.000
2334039,2007-08-02 13:00:00.000,-107.4763333,53.536,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335892.7478568018,5934751.6677205395,"13N","Pacific Standard Time",2007-08-02 06:00:00.000
2334040,2007-08-02 14:00:00.000,-107.4765,53.53633333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335882.99215092906,5934789.125306113,"13N","Pacific Standard Time",2007-08-02 07:00:00.000
2334041,2007-08-02 15:00:00.000,-107.4766667,53.53583333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335870.0125634955,5934733.89883339,"13N","Pacific Standard Time",2007-08-02 08:00:00.000
2334042,2007-08-02 16:00:00.000,-107.4765,53.53633333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335882.99215092906,5934789.125306113,"13N","Pacific Standard Time",2007-08-02 09:00:00.000
2334043,2007-08-02 17:00:00.000,-107.4798333,53.54366667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335690.5452346101,5935612.436355699,"13N","Pacific Standard Time",2007-08-02 10:00:00.000
2334044,2007-08-02 18:00:00.000,-107.5603333,53.6155,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330645.2536072921,5943790.508897154,"13N","Pacific Standard Time",2007-08-02 11:00:00.000
2334045,2007-08-02 19:00:00.000,-107.5211667,53.56566667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",333039.04731633,5938155.4630623935,"13N","Pacific Standard Time",2007-08-02 12:00:00.000
2334046,2007-08-02 20:00:00.000,-107.5598333,53.61216667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330664.9767590165,5943418.584291342,"13N","Pacific Standard Time",2007-08-02 13:00:00.000
2334047,2007-08-02 21:00:00.000,-107.6245,53.61266667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",326390.14929860306,5943630.066718392,"13N","Pacific Standard Time",2007-08-02 14:00:00.000
2334048,2007-08-02 22:00:00.000,-107.6355,53.596,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325593.9735022142,5941803.32948966,"13N","Pacific Standard Time",2007-08-02 15:00:00.000
2334049,2007-08-02 23:00:00.000,-107.6348333,53.59583333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325637.39707170264,5941783.158769915,"13N","Pacific Standard Time",2007-08-02 16:00:00.000
2334050,2007-08-03 00:00:00.000,-107.6348333,53.596,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325638.08364457334,5941801.695507619,"13N","Pacific Standard Time",2007-08-02 17:00:00.000
2334051,2007-08-03 01:00:00.000,-107.6348333,53.596,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325638.08364457334,5941801.695507619,"13N","Pacific Standard Time",2007-08-02 18:00:00.000
2334052,2007-08-03 02:00:00.000,-107.6351667,53.59633333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325617.39854732057,5941839.584930987,"13N","Pacific Standard Time",2007-08-02 19:00:00.000
2334053,2007-08-03 03:00:00.000,-107.6343333,53.59583333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325670.47815939947,5941781.933613942,"13N","Pacific Standard Time",2007-08-02 20:00:00.000
2334054,2007-08-03 04:00:00.000,-107.6343333,53.596,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325671.1646018797,5941800.470353847,"13N","Pacific Standard Time",2007-08-02 21:00:00.000
2334055,2007-08-03 05:00:00.000,-107.6343333,53.596,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325671.1646018797,5941800.470353847,"13N","Pacific Standard Time",2007-08-02 22:00:00.000
2334056,2007-08-03 06:00:00.000,-107.6341667,53.596,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325682.1871777262,5941800.062184296,"13N","Pacific Standard Time",2007-08-02 23:00:00.000
2334057,2007-08-03 07:00:00.000,-107.6341667,53.596,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325682.1871777262,5941800.062184296,"13N","Pacific Standard Time",2007-08-03 00:00:00.000
2334058,2007-08-03 08:00:00.000,-107.6345,53.59616667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325660.8218977172,5941819.415533839,"13N","Pacific Standard Time",2007-08-03 01:00:00.000
2334059,2007-08-03 09:00:00.000,-107.6345,53.59616667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325660.8218977172,5941819.415533839,"13N","Pacific Standard Time",2007-08-03 02:00:00.000
2334060,2007-08-03 10:00:00.000,-107.634,53.59583333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325692.5300146397,5941781.117054229,"13N","Pacific Standard Time",2007-08-03 03:00:00.000
2334061,2007-08-03 11:00:00.000,-107.6341667,53.59583333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325681.500778692,5941781.525443656,"13N","Pacific Standard Time",2007-08-03 04:00:00.000
2334062,2007-08-03 12:00:00.000,-107.634,53.596,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325693.2163702018,5941799.653795602,"13N","Pacific Standard Time",2007-08-03 05:00:00.000
2334063,2007-08-03 13:00:00.000,-107.6338333,53.59533333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325701.50036485505,5941725.099578996,"13N","Pacific Standard Time",2007-08-03 06:00:00.000
2334064,2007-08-03 14:00:00.000,-107.6353333,53.59566667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325603.6293273631,5941765.848535676,"13N","Pacific Standard Time",2007-08-03 07:00:00.000
2334065,2007-08-03 15:00:00.000,-107.6348333,53.59616667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325638.77021893207,5941820.232245733,"13N","Pacific Standard Time",2007-08-03 08:00:00.000
2334066,2007-08-03 16:00:00.000,-107.6325,53.59183333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325775.31093897857,5941332.570517136,"13N","Pacific Standard Time",2007-08-03 09:00:00.000
2334067,2007-08-03 17:00:00.000,-107.5806667,53.56383333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",329092.1194955804,5938092.766469305,"13N","Pacific Standard Time",2007-08-03 10:00:00.000
2334068,2007-08-03 18:00:00.000,-107.5311667,53.5325,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332245.7711830312,5934490.161722233,"13N","Pacific Standard Time",2007-08-03 11:00:00.000
2334069,2007-08-03 19:00:00.000,-107.5068333,53.53766667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",333878.4077661192,5935007.756307878,"13N","Pacific Standard Time",2007-08-03 12:00:00.000
2334070,2007-08-03 20:00:00.000,-107.6298333,53.5965,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325970.9491689951,5941845.063610629,"13N","Pacific Standard Time",2007-08-03 13:00:00.000
2334071,2007-08-03 21:00:00.000,-107.6346667,53.59616667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325649.7927500243,5941819.82399938,"13N","Pacific Standard Time",2007-08-03 14:00:00.000
2334072,2007-08-03 22:00:00.000,-107.5871667,53.56666667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",328673.19051539595,5938423.5135608185,"13N","Pacific Standard Time",2007-08-03 15:00:00.000
2334073,2007-08-03 23:00:00.000,-107.5871667,53.56666667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",328673.19051539595,5938423.5135608185,"13N","Pacific Standard Time",2007-08-03 16:00:00.000
2334074,2007-08-04 00:00:00.000,-107.5493333,53.5525,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331121.65987313795,5936757.502120588,"13N","Pacific Standard Time",2007-08-03 17:00:00.000
2334075,2007-08-04 01:00:00.000,-107.55,53.55233333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331076.83941369643,5936740.546790121,"13N","Pacific Standard Time",2007-08-03 18:00:00.000
2334076,2007-08-04 02:00:00.000,-107.5498333,53.55266667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331089.20827246574,5936777.225269121,"13N","Pacific Standard Time",2007-08-03 19:00:00.000
2334077,2007-08-04 03:00:00.000,-107.5495,53.55233333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331109.95517613145,5936739.360559194,"13N","Pacific Standard Time",2007-08-03 20:00:00.000
2334078,2007-08-04 04:00:00.000,-107.5498333,53.55266667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331089.20827246574,5936777.225269121,"13N","Pacific Standard Time",2007-08-03 21:00:00.000
2334079,2007-08-04 05:00:00.000,-107.55,53.55266667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331078.1675645794,5936777.620782968,"13N","Pacific Standard Time",2007-08-03 22:00:00.000
2334080,2007-08-04 06:00:00.000,-107.55,53.55266667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331078.1675645794,5936777.620782968,"13N","Pacific Standard Time",2007-08-03 23:00:00.000
2334081,2007-08-04 07:00:00.000,-107.5496667,53.55233333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331098.91438051465,5936739.756022717,"13N","Pacific Standard Time",2007-08-04 00:00:00.000
2334082,2007-08-04 08:00:00.000,-107.5498333,53.5525,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331088.54423974804,5936758.688271783,"13N","Pacific Standard Time",2007-08-04 01:00:00.000
2334083,2007-08-04 09:00:00.000,-107.5488333,53.552,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331152.7842424754,5936700.706312156,"13N","Pacific Standard Time",2007-08-04 02:00:00.000
2334084,2007-08-04 10:00:00.000,-107.55,53.55266667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331078.1675645794,5936777.620782968,"13N","Pacific Standard Time",2007-08-04 03:00:00.000
2334085,2007-08-04 11:00:00.000,-107.5501667,53.55266667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331067.126857114,5936778.016322689,"13N","Pacific Standard Time",2007-08-04 04:00:00.000
2334086,2007-08-04 12:00:00.000,-107.55,53.55216667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331076.175380261,5936722.010906521,"13N","Pacific Standard Time",2007-08-04 05:00:00.000
2334087,2007-08-04 13:00:00.000,-107.5501667,53.5525,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331066.4627375071,5936759.479326764,"13N","Pacific Standard Time",2007-08-04 06:00:00.000
2334088,2007-08-04 14:00:00.000,-107.5493333,53.5525,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331121.65987313795,5936757.502120588,"13N","Pacific Standard Time",2007-08-04 07:00:00.000
2334089,2007-08-04 15:00:00.000,-107.5493333,53.5525,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331121.65987313795,5936757.502120588,"13N","Pacific Standard Time",2007-08-04 08:00:00.000
2334090,2007-08-04 16:00:00.000,-107.5673333,53.55766667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",329950.22613448463,5937374.983903127,"13N","Pacific Standard Time",2007-08-04 09:00:00.000
2334091,2007-08-04 17:00:00.000,-107.6296667,53.59116667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325960.0454557702,5941251.492205706,"13N","Pacific Standard Time",2007-08-04 10:00:00.000
2334092,2007-08-04 18:00:00.000,-107.6355,53.596,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325593.9735022142,5941803.32948966,"13N","Pacific Standard Time",2007-08-04 11:00:00.000
2334093,2007-08-04 19:00:00.000,-107.6353333,53.5965,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325607.06276870763,5941858.529990875,"13N","Pacific Standard Time",2007-08-04 12:00:00.000
2334094,2007-08-04 20:00:00.000,-107.6353333,53.59666667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325607.74947792134,5941877.066728016,"13N","Pacific Standard Time",2007-08-04 13:00:00.000
